,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
176,r,l,r,l,l,r,l,l,r,r,l,l,l,r,l,l,l,l,l,l,l,r,r,l,l,r,l,l,l,r,r,r,r,r,r,r,l,l,r,l,l,r,l,r,r,r,l,l,r,l,l,l,l,l,r,l,l,r,r,r,r,l,l,l,r,r,l,l,l,r,l,l,,,,,,,,,,,,,
177,l,l,r,r,l,r,r,l,r,r,r,l,l,l,r,r,l,l,r,l,l,l,r,l,r,r,r,r,l,l,l,r,r,l,l,l,l,r,r,l,l,r,l,l,r,l,l,l,l,l,l,l,l,l,r,r,l,l,r,r,l,r,l,l,l,r,l,l,r,l,l,,,,,,,,,,,,,,
178,l,l,r,l,r,l,r,l,l,l,r,l,l,r,r,r,l,l,l,l,l,r,l,r,l,l,l,l,r,l,l,l,l,r,l,r,r,l,l,r,l,r,r,l,r,r,r,r,r,r,l,r,r,l,l,l,r,r,l,l,r,r,l,l,r,r,r,r,r,r,l,l,,,,,,,,,,,,,
179,r,l,l,l,r,r,r,l,r,r,r,r,r,l,r,r,r,r,l,l,r,r,l,l,l,l,l,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,l,l,l,r,r,l,l,l,l,l,r,l,r,l,l,l,r,r,r,r,r,l,r,r,l,l,,,,,,,,,,,,,
180,r,r,r,l,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,l,l,r,r,l,l,r,r,r,l,l,r,r,l,r,l,l,r,l,r,l,r,r,r,r,r,l,l,l,r,r,l,l,l,l,l,r,r,r,l,l,r,l,l,l,l,l,r,r,l,r,r,l,l,,,,,,,,,
181,r,r,l,l,l,r,r,l,r,r,r,r,r,l,r,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,l,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,l,r,r,l,r,r,l,r,r,l,l,l,r,l,r,,,,,,,,,
182,l,r,l,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,l,r,r,r,r,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,l,r,l,r,r,r,l,r,r,l,r,r,l,r,,,,,,,,
183,r,l,l,l,l,r,r,l,r,r,r,l,l,l,l,l,r,l,r,l,l,l,l,r,l,l,l,r,r,r,l,r,l,l,r,l,r,l,l,r,r,r,l,r,l,r,r,r,l,r,l,r,l,l,l,l,r,r,l,r,l,r,r,r,r,l,l,l,l,l,r,l,l,r,l,l,r,,,,,,,,
184,r,l,r,r,l,r,l,r,l,l,l,l,l,l,l,l,r,l,l,r,r,r,r,l,l,l,r,l,l,l,l,r,l,r,l,l,l,r,l,l,l,l,l,l,l,r,r,l,l,r,r,r,l,l,r,r,r,r,r,r,r,l,r,r,r,l,r,l,r,l,r,l,r,l,l,l,r,,,,,,,,
185,l,r,l,l,r,l,r,r,r,l,r,r,l,l,r,l,r,l,l,r,l,l,r,r,r,r,r,r,l,l,l,l,l,l,l,l,l,r,r,r,l,r,l,r,l,l,r,r,r,r,r,l,r,r,l,r,r,l,r,l,r,l,r,r,r,r,r,r,l,r,l,l,r,r,l,r,,,,,,,,,
186,l,r,l,l,l,r,r,r,r,l,r,l,l,l,l,r,r,r,l,l,r,r,l,r,r,l,l,r,r,r,l,r,l,l,l,r,r,l,l,l,l,l,l,r,l,r,l,r,r,l,r,l,l,r,l,r,r,l,l,r,l,l,l,l,r,r,l,r,l,r,l,l,r,l,l,r,l,,,,,,,,
187,r,l,r,r,l,l,l,r,l,r,l,l,l,l,l,l,r,l,r,l,l,r,l,l,r,r,r,l,l,r,r,l,r,l,l,r,l,l,l,r,r,r,l,l,r,l,l,l,r,r,r,r,r,r,r,r,r,r,r,l,l,l,l,r,l,l,r,r,r,r,l,l,r,l,l,l,r,,,,,,,,
188,r,l,r,l,l,r,r,l,l,l,r,r,r,r,r,r,l,r,r,l,r,r,l,l,r,r,r,r,l,r,r,r,r,r,r,r,r,l,l,r,r,r,r,r,r,l,l,l,l,r,r,r,r,r,r,l,l,l,r,l,l,l,r,r,l,r,l,l,r,r,r,r,l,l,r,r,,,,,,,,,
189,r,l,l,r,l,l,r,l,l,l,r,l,l,l,l,r,l,l,l,l,l,l,l,l,l,r,r,l,l,r,l,l,r,l,r,l,r,l,r,l,l,l,r,l,l,l,l,r,r,l,l,l,l,l,r,r,l,l,r,l,l,l,l,l,r,l,l,r,l,l,r,l,l,l,l,,,,,,,,,,
190,r,l,l,l,r,l,l,l,l,l,l,l,l,r,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,r,r,l,r,l,l,l,l,l,r,l,l,l,r,r,r,l,r,l,l,r,l,l,r,l,l,l,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,
191,r,r,l,l,r,r,l,r,l,l,r,r,r,l,r,r,r,r,l,r,r,r,r,r,r,l,r,l,l,r,l,l,r,l,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,l,r,l,l,l,r,r,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,
192,l,l,l,l,r,l,r,l,l,r,l,l,l,r,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,r,l,r,l,l,l,l,l,r,l,l,l,l,r,r,l,r,l,l,l,l,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,
193,r,l,r,r,l,r,l,l,l,r,r,l,r,r,r,l,r,r,r,r,l,r,l,r,r,l,r,l,r,l,r,r,r,r,l,r,r,r,r,r,l,r,r,r,r,l,r,r,r,l,l,r,r,r,l,r,r,r,r,l,l,r,r,,,,,,,,,,,,,,,,,,,,,,
194,l,r,r,r,l,l,r,l,l,l,l,l,r,r,l,r,r,l,l,l,l,r,r,r,l,l,l,l,r,l,l,r,l,l,l,l,r,l,l,r,r,r,r,r,l,r,r,r,r,l,l,l,r,l,r,r,r,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,
195,l,r,l,r,r,r,l,r,r,l,r,r,r,l,l,r,r,r,l,l,l,l,r,l,l,l,r,l,l,l,r,l,l,r,l,r,l,l,r,r,r,r,r,r,l,r,l,r,l,l,l,r,l,l,r,l,l,l,l,l,l,r,r,,,,,,,,,,,,,,,,,,,,,,
196,l,r,l,r,r,l,l,l,r,l,l,r,r,r,l,l,l,l,l,r,l,r,r,r,r,r,r,r,l,r,r,r,l,r,r,r,l,l,r,r,r,r,l,l,l,r,l,r,r,r,r,r,l,r,l,l,r,l,l,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,
197,l,l,r,r,r,r,l,l,r,l,r,r,l,r,l,r,l,l,r,r,l,r,l,l,l,l,l,l,l,l,r,r,l,r,r,l,l,l,r,r,l,l,l,l,l,l,r,l,r,r,l,r,l,r,r,l,r,r,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,
198,l,l,r,r,l,l,l,r,l,r,r,l,l,l,l,l,l,l,l,r,r,l,l,l,l,l,l,l,r,l,r,l,l,l,l,l,l,l,l,l,r,l,r,l,l,l,l,l,l,r,l,l,l,l,l,l,l,r,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,
199,l,r,r,r,l,l,l,l,l,l,l,r,r,l,l,r,l,l,l,l,l,l,l,r,l,l,l,l,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,r,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,
200,r,l,l,l,r,r,r,r,r,r,l,l,r,r,l,r,l,l,r,r,l,l,r,r,r,r,l,r,r,r,l,l,r,l,l,l,r,r,l,r,r,r,l,r,r,l,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,r,l,l,l,r,r,r,r,r,r,l,l,l,r,l,l,r,l,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,l,l,r,r,l,l,l,l,l,r,r,l,l,r,l,l,r,r,r,r,l,l,l,l,r,r,l,l,l,r,r,r,l,l,l,l,l,r,l,r,r,l,l,l,r,r,r,l,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,r,r,r,r,r,r,l,l,l,l,r,r,r,l,r,l,r,l,l,l,l,l,l,l,l,l,r,r,l,r,r,l,l,l,r,l,l,l,r,l,l,r,r,l,r,l,l,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,r,r,l,r,r,r,l,r,r,r,l,r,r,r,l,l,r,r,r,r,r,r,r,r,r,l,l,l,r,l,r,l,r,l,r,r,l,r,r,r,l,r,l,l,l,r,l,r,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,l,r,r,l,r,r,r,l,r,r,l,r,l,r,r,l,l,r,r,l,r,l,l,r,r,l,l,l,l,l,l,r,r,l,r,r,l,r,r,l,l,r,r,l,r,l,r,l,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,r,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,r,r,r,l,l,l,r,l,r,l,r,r,r,l,r,l,l,r,r,l,r,r,r,l,r,l,r,r,r,r,r,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,r,l,l,l,l,r,l,r,r,l,l,r,r,l,l,l,r,r,l,l,l,l,l,l,r,l,l,l,l,r,l,l,l,l,r,r,l,l,l,l,r,l,l,l,r,l,l,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,r,r,l,l,r,r,l,l,r,l,r,l,r,r,l,r,r,l,l,r,r,r,r,l,l,l,l,l,l,l,l,l,l,r,r,l,l,r,l,l,l,l,l,l,r,r,l,r,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,l,l,r,l,r,r,l,r,l,l,l,r,l,r,l,r,l,r,r,r,r,r,r,l,r,l,r,r,r,l,l,r,r,l,r,r,l,l,l,l,r,l,l,l,r,l,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,r,r,l,r,l,l,l,r,l,r,r,r,l,r,l,l,l,l,l,r,r,r,r,l,l,r,l,r,r,r,r,r,r,l,r,r,l,r,r,r,l,l,l,l,l,r,r,r,l,l,r,r,l,r,l,r,l,l,l,l,l,l,r,l,r,l,r,l,r,l,r,r,r,,,,,,,,,,,,
211,l,r,l,l,r,r,r,l,l,r,l,l,r,l,r,l,l,l,l,l,l,r,l,l,l,l,l,l,l,r,r,l,l,l,l,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,r,r,l,r,l,l,l,l,l,l,l,l,l,r,l,l,r,l,l,l,r,,,,,,,,,,,,
212,r,r,l,l,l,r,l,l,l,l,r,l,l,l,l,r,l,r,r,r,l,r,l,l,l,r,l,l,l,l,r,l,l,r,r,l,r,r,r,l,r,l,l,l,r,l,l,l,r,r,r,r,r,l,r,r,l,r,r,l,l,r,l,l,r,r,r,l,r,l,l,,,,,,,,,,,,,,
213,r,l,r,l,r,r,r,r,r,l,r,r,r,r,r,r,l,l,l,r,l,r,r,r,r,r,l,r,l,r,l,r,r,l,r,r,r,r,l,l,l,r,r,r,l,l,l,l,l,r,l,l,r,l,l,l,l,l,r,r,l,l,l,l,r,l,l,r,l,r,r,l,,,,,,,,,,,,,
214,l,r,l,l,r,l,r,r,r,l,l,l,l,l,r,r,l,l,r,l,r,r,l,l,r,r,l,r,r,l,r,l,r,r,l,r,r,r,l,r,l,r,l,r,l,r,r,r,r,l,l,r,l,r,r,r,r,l,r,l,l,l,l,r,l,r,l,l,l,r,r,l,,,,,,,,,,,,,
215,r,r,r,l,l,l,l,l,r,l,r,l,r,l,l,l,r,l,r,l,l,l,l,l,l,r,l,l,l,l,r,l,l,l,r,r,l,l,l,r,r,r,l,l,r,l,l,l,l,l,r,l,l,l,l,l,l,r,l,l,l,l,l,l,l,r,l,l,r,r,l,r,,,,,,,,,,,,,
216,l,l,l,r,r,r,r,l,l,l,l,r,l,r,r,l,l,l,l,r,l,l,l,l,r,l,l,l,l,l,r,r,l,l,r,r,l,l,l,l,r,r,l,r,r,l,r,l,l,l,l,r,l,r,l,l,r,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,
217,l,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,l,l,l,l,l,r,r,l,r,l,r,l,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,l,l,l,r,l,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,
218,r,r,l,r,r,l,r,l,r,r,l,r,r,r,l,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,l,r,r,r,l,r,r,r,r,l,r,l,l,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,
219,r,r,l,r,r,r,l,r,r,r,r,r,l,r,r,r,r,l,l,l,r,r,r,r,l,l,r,r,r,r,r,l,r,r,r,r,r,r,l,l,l,l,r,l,l,r,r,r,r,r,l,r,r,r,l,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,
220,r,l,l,l,r,r,l,r,l,r,r,l,r,r,r,l,l,r,l,r,l,l,l,l,r,r,l,l,r,l,l,l,r,l,l,l,r,l,l,r,r,r,r,l,l,r,l,l,l,l,r,r,r,l,l,l,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,
221,r,r,r,l,l,l,r,r,r,r,r,l,r,r,l,r,r,r,r,r,r,r,r,l,r,l,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,l,r,l,r,r,r,r,r,r,r,l,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,
222,l,r,r,r,l,l,r,l,l,r,r,l,r,l,r,l,l,r,r,l,l,r,l,r,l,l,l,r,l,r,l,l,l,r,l,l,l,r,r,r,l,l,r,l,r,r,l,r,r,l,r,r,l,l,l,l,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,
223,l,l,l,r,r,l,r,l,l,l,l,l,l,l,r,l,l,l,l,l,l,r,l,l,l,l,l,r,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,r,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,
224,l,l,r,l,r,r,l,r,l,l,r,r,r,l,r,r,l,r,l,l,l,r,r,l,r,r,l,r,l,r,l,l,r,l,r,l,r,l,l,r,l,l,r,r,l,r,l,r,r,l,r,r,r,l,r,r,l,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,
225,r,r,l,r,r,r,l,r,l,l,l,r,r,l,l,l,l,l,r,l,l,l,r,l,r,l,r,r,l,r,l,r,l,r,r,l,r,r,r,r,r,r,r,l,l,r,l,r,l,r,l,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,
226,r,l,r,l,l,l,r,l,l,r,l,l,l,l,l,l,r,l,r,r,l,l,l,l,r,l,l,r,l,r,l,l,l,l,l,r,r,l,r,r,l,r,l,l,r,l,l,l,r,l,l,l,r,r,r,l,l,l,l,l,l,r,r,l,l,r,l,l,r,l,r,l,l,,,,,,,,,,,,
227,l,r,r,r,r,l,r,l,r,r,r,r,r,r,r,r,l,l,r,l,l,r,l,r,r,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,l,l,r,r,r,l,r,r,r,r,l,r,l,l,l,r,l,l,l,r,l,r,l,l,r,r,r,l,r,r,,,,,,,,,,,,,
228,l,l,l,r,r,r,l,r,l,r,r,r,l,l,l,l,l,r,l,l,r,l,l,r,l,l,l,r,r,l,r,r,r,l,r,l,l,l,r,l,l,r,l,l,r,l,l,r,r,r,l,r,l,l,l,l,r,l,l,r,l,r,l,r,r,l,l,l,l,l,r,r,,,,,,,,,,,,,
229,r,r,r,r,l,r,l,r,r,r,l,r,r,l,l,r,l,l,l,r,r,l,r,l,r,r,l,r,r,l,l,r,r,r,l,r,l,l,r,r,r,r,r,r,r,l,r,l,r,l,r,r,r,r,l,r,r,l,r,r,r,r,r,r,l,l,l,l,l,l,r,r,r,,,,,,,,,,,,
230,r,l,l,l,r,l,l,l,r,l,r,r,l,l,l,r,l,l,l,r,l,r,l,r,r,l,r,r,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,r,r,r,r,r,l,l,r,r,r,l,r,l,r,r,r,l,r,r,l,l,r,r,l,r,r,r,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,r,r,r,l,l,l,r,l,l,r,r,l,r,l,l,l,l,r,l,r,l,r,l,l,l,r,l,l,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,l,r,r,l,r,l,r,r,l,l,l,r,r,l,l,r,l,r,l,r,l,r,r,l,r,l,r,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,l,r,l,r,l,r,r,r,r,r,r,r,l,l,l,l,r,r,r,r,r,l,l,r,l,r,r,l,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,r,l,l,l,r,r,r,l,r,l,l,l,l,r,r,r,r,r,l,r,r,l,r,l,r,r,r,r,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,r,l,r,l,r,r,l,r,r,r,r,r,l,r,r,l,r,l,l,r,l,r,l,l,l,l,l,l,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,l,r,r,l,l,l,r,l,l,r,l,l,l,l,l,l,r,l,l,r,l,r,l,r,r,r,l,l,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,l,l,l,r,l,l,r,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,r,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,r,r,r,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,r,l,l,l,r,l,l,r,l,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,r,r,r,r,r,r,l,r,r,r,l,r,r,l,l,r,r,r,l,r,r,l,r,l,r,r,r,l,r,l,r,l,r,r,r,l,r,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,r,l,l,r,r,r,l,l,r,l,l,r,l,r,l,l,l,r,r,r,l,r,r,l,r,l,l,r,r,r,l,r,l,l,r,r,r,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,r,r,r,l,l,l,l,l,l,l,l,r,l,l,l,l,r,r,r,l,l,l,l,l,l,l,l,l,r,r,l,r,r,l,l,l,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,r,l,l,r,l,r,r,l,r,r,l,r,r,l,l,l,r,r,r,l,l,r,r,r,l,r,r,l,l,l,l,l,l,l,l,r,l,r,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,l,r,r,l,l,r,r,l,r,l,r,r,l,l,l,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,r,l,l,l,r,r,l,l,l,l,l,l,r,r,l,l,l,l,l,l,r,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,l,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,r,r,l,r,r,r,r,l,r,r,l,r,l,r,r,l,l,r,l,l,r,r,r,r,l,r,r,r,r,r,r,r,r,l,r,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,l,l,l,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,r,l,l,l,r,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,l,r,r,l,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,l,l,r,l,r,l,r,l,r,r,r,r,l,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,l,r,r,r,r,r,r,r,r,r,r,l,l,r,l,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,l,r,r,l,r,r,r,r,l,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,,,,,,,,,,,,,,,,,,,,,,
251,r,r,r,l,r,r,l,r,r,r,r,r,r,r,r,l,r,r,l,l,r,l,l,l,r,l,r,l,r,r,l,l,l,r,l,r,r,l,r,l,r,r,r,r,l,r,r,r,r,r,l,r,r,l,r,l,l,l,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,
252,l,r,r,r,l,r,r,l,l,l,r,r,l,l,l,l,r,l,l,r,l,r,l,l,r,r,r,r,r,l,r,l,r,r,l,r,r,r,l,r,l,r,l,l,l,l,l,r,l,l,l,r,l,l,l,r,l,r,l,l,r,l,r,,,,,,,,,,,,,,,,,,,,,,
253,r,r,l,r,r,r,l,l,r,r,r,l,r,r,l,r,r,l,r,r,r,l,r,r,l,l,l,r,r,r,l,r,r,r,l,r,l,r,r,r,r,r,r,l,r,l,r,r,r,r,r,l,r,r,r,l,l,l,r,r,l,r,l,,,,,,,,,,,,,,,,,,,,,,
254,l,r,l,l,r,r,r,l,l,r,l,l,l,r,r,r,l,r,l,l,l,r,l,r,r,r,r,l,l,r,l,l,r,l,r,r,l,l,r,r,r,l,r,r,r,r,r,l,l,l,l,r,r,r,l,l,r,r,l,r,l,r,r,,,,,,,,,,,,,,,,,,,,,,
255,r,r,r,l,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,l,r,r,r,r,r,r,r,l,r,r,r,r,l,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,r,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,
256,l,l,l,r,r,r,r,r,l,l,r,r,l,r,r,r,l,l,r,r,r,l,r,r,r,r,r,r,r,l,r,l,r,l,l,r,l,l,r,r,r,r,l,l,l,r,l,r,r,l,r,r,l,r,r,r,l,r,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,
257,r,l,l,l,l,l,r,l,l,r,r,r,l,r,r,r,l,l,l,r,l,l,l,l,l,r,l,r,l,r,l,r,l,l,r,l,l,l,r,r,l,l,r,r,l,r,l,r,l,l,r,l,r,l,l,r,r,l,r,l,l,r,r,,,,,,,,,,,,,,,,,,,,,,
258,r,r,r,r,r,r,r,r,l,r,l,l,r,r,l,r,r,r,r,r,l,r,l,r,r,r,r,l,r,l,r,r,r,l,l,r,l,l,r,r,l,r,r,l,r,r,r,r,r,l,r,l,r,l,r,r,l,l,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,
259,r,r,r,r,r,r,r,l,r,l,l,r,r,r,r,l,r,l,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,r,r,l,r,r,r,r,r,r,l,r,l,r,r,l,r,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,
260,r,r,l,r,r,r,r,r,l,r,r,r,r,l,r,l,l,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,l,l,l,r,r,r,l,l,l,r,r,r,r,l,l,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,r,l,r,l,l,r,r,r,r,r,r,l,l,l,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,r,l,r,l,l,r,r,r,l,r,l,r,r,l,l,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,r,l,r,r,r,r,r,r,l,l,r,r,r,r,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,r,l,l,l,r,l,l,l,l,l,l,l,l,l,r,l,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,r,l,l,l,r,l,l,l,r,r,l,r,l,r,l,r,l,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,l,l,l,r,l,l,l,r,l,r,l,l,l,l,l,l,l,l,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,l,r,l,r,r,l,r,r,l,l,l,l,l,l,l,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,l,l,l,l,l,l,r,r,r,r,l,l,r,r,r,l,r,r,r,l,l,l,r,l,l,r,l,l,l,l,l,r,r,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,r,l,r,r,l,r,l,l,l,r,r,l,l,r,r,r,r,r,l,l,l,l,r,l,l,l,r,l,r,l,r,r,l,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,r,r,r,r,r,r,r,l,r,r,r,l,r,l,r,r,l,l,r,r,r,r,r,r,l,r,r,l,r,r,r,r,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,r,l,l,l,r,l,l,l,l,l,r,l,l,l,r,l,l,r,l,r,r,l,l,r,r,l,l,l,l,r,l,l,r,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
