,calibrated hard classifier,h_infinity: ideal classifier
320,7.296489002032038,9
321,7.367577764857778,9
322,6.5977938607168465,9
323,6.951799679828913,9
324,6.771253625789667,9
325,6.292018530428141,9
326,7.721771357950291,9
327,6.698601157023334,9
328,6.479475387475716,9
329,7.331562275561728,9
330,7.955994288366533,9
331,7.679740785626463,9
332,8.469739597553655,9
333,7.873734165987037,9
334,6.637375558426083,9
335,7.589152230097221,9
336,7.2254939172225745,9
337,8.10068025559361,9
338,5.89454626823337,9
339,7.198129387869288,9
340,6.977440216898426,9
341,7.364326514773092,9
342,6.916235499567769,9
343,7.21286120535743,9
344,6.886808026430715,9
345,6.9897496498212215,9
346,7.498361163805131,9
347,7.477852135184593,9
348,7.285114096510119,9
349,7.217907267836741,9
350,7.497126826662772,9
351,7.145676281841377,9
352,7.158929605694133,9
353,6.997182719821533,9
354,6.969508980569149,9
355,8.491213453972104,9
356,6.773055114582339,9
357,6.2426461006470575,9
358,7.035217665199609,9
359,7.090059238952968,9
360,6.661789997687993,9
361,7.985774186837172,9
362,6.495847263391241,9
363,8.150087378700606,9
364,7.047065686955761,9
365,7.947776586390384,9
366,6.743106513961629,9
367,7.558197758166076,9
368,7.6275201407403115,9
369,6.510444386232056,9
370,8.372835316509157,9
371,6.93435176983511,9
372,6.561588577895361,9
373,6.654302539904051,9
374,7.521596174142138,9
375,6.909507266266521,9
376,6.538515418743939,9
377,7.878659659508659,9
378,7.802643840206076,9
379,6.713868680972184,9
380,6.709861292926274,9
381,7.3858810844789105,9
382,6.936726732188518,9
383,7.177892048400196,9
384,6.9614122213353955,9
385,7.229674835650064,9
386,7.011289311738167,9
387,8.35343154328394,9
388,6.836522166859255,9
389,7.7467210911027955,9
390,7.3069226339932625,9
391,7.911566798693586,9
392,7.895419290719711,9
393,8.012188899380686,9
394,7.914635770425783,9
395,6.6212120678563515,9
396,7.169418386089777,9
397,8.599482808707787,9
398,7.112777754616352,9
399,7.073826308064637,9
400,6.261983882178502,9
401,7.195567617904046,9
402,6.5414016468621,9
403,7.903366918609042,9
404,8.180682974951166,9
405,7.4104179491022,9
406,7.1594551071168775,9
407,7.8752580322601,9
408,8.01827002262926,9
409,6.677557106766767,9
410,7.677368578863499,9
411,6.331987752625736,9
412,7.675341007434634,9
413,6.857527309840505,9
414,7.629052488514897,9
415,8.0821889448625,9
416,6.767110495932235,9
417,8.26342321388714,9
418,6.872670716277557,9
419,7.8741701269189655,9
420,8.91641215733522,9
421,7.358625112755428,9
422,6.91570328632323,9
423,7.429172946078032,9
424,7.08148372134487,9
425,6.919820331833819,9
426,6.673291118748487,9
427,7.986795866490193,9
428,7.536637686604847,9
429,6.029754486661297,9
430,7.59178184410405,9
431,6.778183788943076,9
432,6.662208097541269,9
433,6.9191498825411815,9
434,7.174621804386198,9
435,7.467230163327974,9
436,8.05462252820174,9
437,6.783087776410286,9
438,8.420178491678392,9
439,7.30354348184832,9
440,7.577934201069159,9
441,7.38279470649341,9
442,7.628159339837913,9
443,8.221181901541193,9
444,7.539773378580858,9
445,7.867761955101716,9
446,7.684241741647251,9
447,6.846512653115055,9
448,6.780593862971554,9
449,7.320365945592044,9
450,7.92328511930842,9
451,6.861741038619568,9
452,7.929617950780542,9
453,7.285283357521319,9
454,7.236092177525027,9
455,7.824506844272182,9
456,7.073990082638382,9
457,8.050163962613121,9
458,8.101878210051753,9
459,7.480867153065136,9
460,7.812568716624627,9
461,7.675221566002778,9
462,8.125439767745414,9
463,8.002387216663664,9
464,6.880579787721712,9
465,6.913701093528259,9
466,6.806075339371134,9
467,7.782755337371637,9
468,7.471987727512264,9
469,7.98595570177911,9
470,6.934940261542705,9
471,7.83147809323805,9
472,7.9568979509882904,9
473,6.328777363792988,9
474,7.839319757037202,9
475,6.5077221735630735,9
476,7.23088096884647,9
477,7.562077473500278,9
478,7.81812340676255,9
479,7.750903818808834,9
480,6.4848334434260035,9
481,7.32063939504888,9
482,6.870697916417004,9
483,7.9387263541172395,9
484,8.139260938377232,9
485,6.956342752629273,9
486,7.1296254807278965,9
487,7.037806225813058,9
488,7.558540126595147,9
489,6.856803462359051,9
490,7.737425600266304,9
491,8.471536389498407,9
492,8.03212022706567,9
493,6.337779988763119,9
494,7.167236561181505,9
495,7.163843447363756,9
496,7.2812521674133945,9
497,7.927548169613935,9
498,7.607388272620941,9
499,7.03943960278047,9
500,7.623252634778682,9
