,calibrated hard classifier,h_infinity: ideal classifier
343,-0.8246966195120471,-0.7085421954002497
344,-0.827920915117606,-0.6995334141918593
345,-0.8200368878457052,-0.6968426894213567
346,-0.8287088292584885,-0.6974384207223415
347,-0.83125908452578,-0.711948451691138
348,-0.8281389118952072,-0.6948682902552709
349,-0.8023443627157192,-0.6896309210714342
350,-0.8062168604690687,-0.6940926991692068
351,-0.8325816098301584,-0.7054857376378585
352,-0.8219752102112026,-0.7123214534716176
353,-0.8267043767467139,-0.7115974741907052
354,-0.8132754242069161,-0.7077451058523205
355,-0.8099366730541482,-0.7037800651528486
356,-0.8053114527684517,-0.688756387375458
357,-0.821925209320262,-0.6777227610724539
358,-0.8406790894924434,-0.7088169475098978
359,-0.8020658997090127,-0.6947384010793767
360,-0.8380563578670767,-0.7161894234721948
361,-0.8184015704222627,-0.7075269019365009
362,-0.8197053419763034,-0.7053526820454227
363,-0.8343393262607435,-0.7157328116842153
364,-0.8214807526944533,-0.6903006984476762
365,-0.800977881739189,-0.6954546117968678
366,-0.8196992366903301,-0.7138804816905617
367,-0.8334302129512826,-0.7141183766925805
368,-0.8334604369784906,-0.7130989677614712
369,-0.8102913221612438,-0.703247253223505
370,-0.8259726651993059,-0.7141687452849822
371,-0.8276724554537067,-0.70737088610851
372,-0.8343089597910076,-0.7012002175218784
373,-0.8169173772683329,-0.7175090313212763
374,-0.8102110951763599,-0.7042628419376544
375,-0.8252076936789002,-0.7094160115543897
376,-0.8317047248822,-0.7164829943066846
377,-0.8314677900192396,-0.715075828250909
378,-0.821734453081412,-0.7035615790819385
379,-0.8054665739632287,-0.6961767193140314
380,-0.8215426394465247,-0.7093389522942465
381,-0.843725020289738,-0.7083521693225502
382,-0.8294883788120619,-0.7037560026348193
383,-0.8178925424821981,-0.6901786807152847
384,-0.8240193750009229,-0.6973606047816986
385,-0.8220274704034798,-0.7227447211116829
386,-0.8031357198885496,-0.6983347348880053
387,-0.8239111853569023,-0.7114713924309959
388,-0.8077310590325417,-0.7038077171727868
389,-0.8100030699107915,-0.6920360873812269
390,-0.8172727646037681,-0.6927873852342129
391,-0.8141919431909473,-0.7061294658453983
392,-0.817648627205515,-0.6884061020201736
393,-0.8191033366273108,-0.6927830904918448
394,-0.8131887127011769,-0.6961392473973799
395,-0.8370249879930004,-0.7046177292925505
396,-0.8064996492453259,-0.6996537785741741
397,-0.8227212072968703,-0.709337234556086
398,-0.8244483805325483,-0.7075928720438263
399,-0.8342389613519339,-0.7109102746812956
400,-0.8146664031595632,-0.6984774049115248
401,-0.8227169618359282,-0.7023145564756228
402,-0.8374853992157109,-0.7052836481071023
403,-0.8155282783821418,-0.702134632155191
404,-0.8182420633907499,-0.7051585152509432
405,-0.8361075701634141,-0.7214139987130954
406,-0.8293550730979528,-0.7108463172679971
407,-0.8051985420120454,-0.6989359911960671
408,-0.8240420732191931,-0.698466469784295
409,-0.8289506458510509,-0.7137453749121013
410,-0.8116097423804725,-0.7042387794196261
411,-0.8344983919234549,-0.7092756488286326
412,-0.830814345081652,-0.7180339205143443
413,-0.8224558739490888,-0.7036345490653418
414,-0.8198418518632715,-0.7065925002512319
415,-0.828467598543989,-0.7112186652480581
416,-0.844291197761534,-0.7185951539449006
417,-0.8252279482608109,-0.715756168961785
418,-0.8260854376466543,-0.7159356064554288
419,-0.8114171682090868,-0.6996334720322882
420,-0.8185917428497833,-0.7036467788453634
421,-0.8194344411279119,-0.7118316769580014
422,-0.818939744752074,-0.6978110890549571
423,-0.8183351190415518,-0.693484545717881
424,-0.8316243756962118,-0.7186948140966494
425,-0.8207837131449078,-0.7030129860681266
426,-0.8357707396117222,-0.7094994804843444
427,-0.8339179450213523,-0.7035287737002498
428,-0.8119760985567945,-0.7001423494258383
429,-0.8267841421213724,-0.7080261134589255
430,-0.8278217960733267,-0.7057659121690367
431,-0.8272624061821292,-0.7158544194265484
432,-0.8140719878201634,-0.697387718682077
433,-0.808623659718313,-0.697415088694192
434,-0.826276729604133,-0.718640753269524
435,-0.8266287381082753,-0.6922751359584931
436,-0.8232013150747042,-0.7149098132511968
437,-0.8137492842562498,-0.689454650141599
438,-0.8293884391641001,-0.7091082364433148
439,-0.8300400040352305,-0.7067585152509436
440,-0.8260541702646276,-0.7153433751661173
441,-0.8287096337542182,-0.7017423110811075
442,-0.8178591945907394,-0.708906646687388
443,-0.8113959289298949,-0.7009775141919941
444,-0.825789137909856,-0.7131074930053923
445,-0.8319875737256401,-0.7110965960756261
446,-0.823041968660409,-0.725825267288188
447,-0.828492413621069,-0.7138696746928345
448,-0.8205763862819193,-0.7112949679749692
449,-0.8400118270581878,-0.7309007883797137
450,-0.8352457752494444,-0.7146007816847922
451,-0.8072806536045063,-0.6997311837308267
452,-0.8454997507799981,-0.727221959794101
453,-0.7943004652853778,-0.6767101213023741
454,-0.8008771836214633,-0.6943151465346212
455,-0.829060372676023,-0.7022967502484814
456,-0.8231744537708359,-0.7191621432448506
457,-0.8282896129706071,-0.7081915130029504
458,-0.8090613308302579,-0.6906265879843348
459,-0.8235761803475985,-0.7043970257086497
460,-0.8233193722043433,-0.7232393688319596
461,-0.8172161367494457,-0.701432023353908
462,-0.8298973267283714,-0.7229496567064257
463,-0.8121079055060647,-0.6903928849918697
464,-0.8184137209270246,-0.7052569703874035
465,-0.8307843417388441,-0.7202040378861047
466,-0.8446883799510815,-0.7123336578549517
467,-0.8312346668582704,-0.7047132233308308
468,-0.8239882500614227,-0.7064594830035267
469,-0.8272038179527437,-0.6896411640535154
470,-0.8255524495158368,-0.7158828663244494
471,-0.8230837796224743,-0.6963335552694051
472,-0.8215094319308589,-0.7050666108618409
473,-0.8095590546537841,-0.693614242376188
474,-0.8305657010827308,-0.7016962114822575
475,-0.8293841937031583,-0.6973754115659283
476,-0.8191302363472921,-0.7087224661165867
477,-0.8145275117701555,-0.7167392213540273
478,-0.8105008098422719,-0.6958782641775707
479,-0.8114145478475571,-0.6953285942779741
480,-0.8155298392808985,-0.7030451376493974
481,-0.8241201191446137,-0.7056424072662655
482,-0.8247238621175332,-0.7020518937151159
483,-0.8289952796843589,-0.7083131207452841
484,-0.8074411858161475,-0.7143104670516145
485,-0.8380527926340259,-0.7080652901656951
486,-0.8228213934137736,-0.7001787703527881
487,-0.8156687928042254,-0.6922519833526203
488,-0.8189127248977235,-0.7106822638168055
489,-0.8110732693252112,-0.6944064608647251
490,-0.8428393894528531,-0.7213650789463422
491,-0.8230095014398169,-0.7051931027588749
492,-0.8343934665194764,-0.703121402178845
493,-0.8251308314840904,-0.7011337989324969
494,-0.8212173776550007,-0.7042843916922925
495,-0.836340480249833,-0.695374488558463
496,-0.8054682954792034,-0.6780308053905786
497,-0.8211849125011446,-0.7177884362239129
498,-0.838958623528755,-0.7122543166937345
499,-0.8334975268281705,-0.7017842571624017
500,-0.8125088660032123,-0.7093106977666647
